Agent,Type,Name,Energy,Community,Pmin,Pmax,a,b
38,Consumer,House 14,App,3,-6.012507106713661,-2.464976281730327,0.006961593780673318,0.18731796992781335
35,Consumer,House 11,App,3,0.0,0.0,0.006947067128803902,0.18399071529112104
16,Consumer,Firm 2,Fact,2,-76.18198242644226,-5.943323880415385,0.0015782582342719245,0.16354653523569163
27,Producer,House 3,Solar,3,3.6414758186653984,3.1076409522036186,0.0,0.0
37,Consumer,House 13,App,3,0.0,0.0,0.010943860668993968,0.21700595449731033
22,Producer,Plant 2,Fossil,2,0.0,192.31390947916643,0.00016028062657697165,0.12186507603051774
25,Producer,House 1,Solar,3,3.849177109792483,3.0559851410054533,0.0,0.0
15,Consumer,Firm 1,Fact,2,0.0,0.0,0.0005616127875802216,0.15360959934677426
17,Consumer,Firm 3,Fact,2,-75.15457697748184,-5.852724559474281,0.001196895529908617,0.1848081160652901
2,Producer,Build 3,Solar,1,12.203899175137687,12.25874040655442,0.0,0.0
13,Consumer,Build 14,Stores,1,0.0,0.0,0.0005850213573632612,0.21084696264821898
14,Consumer,Build 15,Stores,1,0.0,0.0,0.0002698410198278014,0.21077641156366697
5,Consumer,Build 6,Flats,1,-64.60162045349425,-35.66203817662342,0.0006913333554240006,0.17870107167022567
18,Consumer,Firm 4,Fact,2,0.0,0.0,0.0014643333688055791,0.14500385994855264
22,Producer,Plant 2,Fossil,2,0.0,288.4359793462003,0.00019094514205728866,0.11384825834692765
41,Producer,Firm 7,Solar,3,18.44532095171634,20.920168448555497,0.0,0.0
9,Consumer,Build 10,Flats,1,0.0,0.0,0.0007516274118631991,0.18986624734063273
1,Producer,Build 2,Solar,1,13.737421913884637,13.61215004244339,0.0,0.0
25,Consumer,House 1,App,3,-6.015602328872027,-2.917986672316066,0.009353704592107489,0.2002115950185616
30,Consumer,House 6,App,3,-7.452493294891654,-2.8761704320510555,0.018472498674068704,0.2026997777621577
32,Consumer,House 8,App,3,-7.458182706666818,-3.556348419949475,0.010784323615271933,0.1939666873895398
28,Producer,House 4,Solar,3,3.374991459860793,2.815608952937193,0.0,0.0
32,Consumer,House 8,App,3,0.0,0.0,0.013502777617250241,0.18853931718334166
0,Consumer,Build 1,Flats,1,0.0,0.0,0.0006181099435875091,0.19314746505156996
47,Producer,Plant 6,Fossil,3,0.0,287.4194236474906,0.0001973271498209735,0.13670527628186768
48,Producer,Plant 7,Fossil,3,0.0,398.28097751214773,0.00013746629873758687,0.13288172578177618
33,Consumer,House 9,App,3,0.0,0.0,0.6885972707468652,0.0
19,Consumer,Firm 5,Fact,2,-109.74869427689809,-7.346989681862375,0.0005997306436803697,0.17079979276468463
14,Consumer,Build 15,Stores,1,-286.31614814568564,-74.959747970563,0.0003178293463693523,0.1914844592155077
43,Consumer,Firm 9,Store,3,0.0,0.0,0.0022796899905926592,0.17451951003765678
12,Producer,Build 13,Solar,1,78.33345275051886,64.22209176365855,0.0,0.0
50,Producer,Plant 9,Wind,3,58.26890077649497,63.98430525696832,0.0,0.0
13,Consumer,Build 14,Stores,1,-179.39408291897882,-62.46430803760584,0.0005424488911976123,0.18822740364668314
41,Producer,Firm 7,Solar,3,16.81866583351355,19.421224254823333,0.0,0.0
21,Producer,Plant 1,Fossil,2,0.0,61.371306689681305,0.0004918299830464051,0.10798169429159493
37,Consumer,House 13,App,3,-5.555189909264024,-2.3321184581708683,0.01078727692470058,0.21479176045089113
3,Consumer,Build 4,Flats,1,-171.94102893596852,-73.56366780539969,0.0003820463903005026,0.17984217285038206
4,Consumer,Build 5,Flats,1,-142.390875259005,-70.10547784010842,0.0006378696581036895,0.17264586055395328
10,Consumer,Build 11,Flats,1,0.0,0.0,0.000514831587717948,0.17238183073348726
27,Consumer,House 3,App,3,0.0,0.0,0.006723905122296085,0.18504108495371085
4,Consumer,Build 5,Flats,1,0.0,0.0,0.0006374232567259206,0.2525860229054848
2,Consumer,Build 3,Flats,1,-236.097872521686,-109.51883499172945,0.00035612926561583933,0.20492110924999535
11,Consumer,Build 12,Flats,1,0.0,0.0,0.0009365906197776696,0.19213123157028164
47,Producer,Plant 6,Fossil,3,0.0,272.68219857745146,0.00017200402908240162,0.13870411892002968
7,Consumer,Build 8,Flats,1,0.0,0.0,0.00037583082501619253,0.2180329456216104
28,Producer,House 4,Solar,3,3.124719960579847,3.5850213546793,0.0,0.0
3,Producer,Build 4,Solar,1,12.673349025227509,13.427075621592447,0.0,0.0
45,Consumer,Firm 11,Store,3,0.0,0.0,0.004124010601649641,0.16066792620502887
29,Consumer,House 5,App,3,-6.023113244789366,-3.4039892084149526,0.009049474507348654,0.1728897099424733
8,Consumer,Build 9,Flats,1,-99.6254042469499,-40.106974669201364,0.0003840327205169937,0.1310023371501373
18,Consumer,Firm 4,Fact,2,-42.71242457334291,-7.787953579668759,0.001439587591055525,0.1884244840926565
48,Producer,Plant 7,Fossil,3,0.0,417.77537767697277,0.00014132523267305731,0.12427186426399846
21,Producer,Plant 1,Fossil,2,0.0,51.44737509080328,0.0005001835272186277,0.15126151177062996
49,Producer,Plant 8,Wind,3,139.59559767640437,173.00753288605577,0.0,0.0
40,Consumer,Firm 7,Store,3,-29.95333463488741,-4.810928773636021,0.0032551434860800216,0.1881297710617643
23,Producer,Plant 3,Fossil,2,0.0,454.48294444090595,0.00015377591777626884,0.11839612009850616
22,Producer,Plant 2,Wind,2,116.7663165535569,89.39390545174298,0.0,0.0
3,Producer,Build 4,Solar,1,12.64347570525054,14.328544215281479,0.0,0.0
28,Consumer,House 4,App,3,-5.010004707475651,-2.179517623677358,0.008949626040952273,0.1557673171486105
12,Consumer,Build 13,Stores,1,-275.7863620279817,-73.57185248163434,0.0002300306663539848,0.21914134240535935
30,Consumer,House 6,App,3,0.0,0.0,0.016829063926038026,0.2651535866225012
1,Consumer,Build 2,Flats,1,0.0,0.0,0.00023048291350278525,0.17104797939191813
2,Consumer,Build 3,Flats,1,0.0,0.0,0.000322197087951595,0.21019929138561805
26,Consumer,House 2,App,3,-5.386436627896806,-3.2678815064279463,0.009290666346915916,0.13401204874875294
29,Consumer,House 5,App,3,0.0,0.0,0.008152992228183595,0.21612007894251287
1,Consumer,Build 2,Flats,1,-189.21421522455014,-80.42971926308624,0.000193505270903153,0.16427363824499855
11,Consumer,Build 12,Flats,1,-76.82182437388163,-37.23155396393616,0.0008705959672976819,0.19371589348640605
21,Producer,Plant 1,Fossil,2,0.0,376.4859104744201,0.0001331336513632149,0.12526311097197979
26,Consumer,House 2,App,3,0.0,0.0,0.009048290648263886,0.1533539341765544
9,Consumer,Build 10,Flats,1,-108.19820782517225,-47.25842930445125,0.0006260236045657583,0.15219991631329985
2,Producer,Build 3,Solar,1,12.33745423700732,12.342215294813215,0.0,0.0
10,Consumer,Build 11,Flats,1,-110.53765861954794,-44.69824142918611,0.0004830943460486461,0.19897568043340333
0,Producer,Build 1,Solar,1,12.160654170966996,15.575464515751591,0.0,0.0
26,Producer,House 2,Solar,3,3.6448593319173797,3.509862539891449,0.0,0.0
0,Producer,Build 1,Solar,1,12.217749298052905,13.263053831807968,0.0,0.0
8,Consumer,Build 9,Flats,1,0.0,0.0,0.0004299618046532269,0.1489229171437828
6,Consumer,Build 7,Flats,1,0.0,0.0,0.00019226755109963463,0.13954748497883196
35,Consumer,House 11,App,3,-7.201898971476921,-4.6320888591588805,0.006037014531675165,0.1600775173432111
36,Consumer,House 12,App,3,0.0,0.0,0.0042256898142469575,0.18011433667188048
36,Consumer,House 12,App,3,-6.251738434311925,-2.0752301921652485,0.003927461939896665,0.1504837022720779
42,Consumer,Firm 8,Store,3,0.0,0.0,0.007325406841075658,0.25173315174380473
27,Producer,House 3,Solar,3,2.6361932064328277,4.6902478966053565,0.0,0.0
34,Consumer,House 10,App,3,0.0,0.0,0.011960149423089308,0.17211532099033205
24,Producer,Plant 4,Wind,2,133.96790707346267,117.00433024174407,0.0,0.0
26,Producer,House 2,Solar,3,2.41830834503211,2.3121382964138673,0.0,0.0
5,Consumer,Build 6,Flats,1,0.0,0.0,0.0008810967842683971,0.1825630276794708
17,Consumer,Firm 3,Fact,2,0.0,0.0,0.001226598342356698,0.1958160261547037
21,Producer,Plant 1,Fossil,2,0.0,418.14810412576134,0.0001425251435409057,0.13250995320835787
38,Consumer,House 14,App,3,0.0,0.0,0.00678769022228699,0.14669523729403214
39,Consumer,House 15,App,3,0.0,0.0,0.012296108553784588,0.22633266283001924
24,Producer,Plant 4,Wind,2,158.5690505173797,135.45909124705963,0.0,0.0
40,Consumer,Firm 7,Store,3,0.0,0.0,0.003119228129663192,0.16573479358282125
49,Producer,Plant 8,Wind,3,152.76403567405998,127.12180854210857,0.0,0.0
27,Consumer,House 3,App,3,-5.96719443621805,-2.3458035659218206,0.005797350299051737,0.1790203629031395
1,Producer,Build 2,Solar,1,13.519049708648405,10.063302120487126,0.0,0.0
12,Consumer,Build 13,Stores,1,0.0,0.0,0.00020746986259615087,0.18052988681555912
22,Producer,Plant 2,Wind,2,96.41426130970936,87.57985955296803,0.0,0.0
7,Consumer,Build 8,Flats,1,-140.43033338408384,-59.679434552453955,0.0005245460844074173,0.1979543727165796
44,Consumer,Firm 10,Store,3,0.0,0.0,0.002521136719550451,0.15317501322034527
33,Consumer,House 9,App,3,-8.336879815662378,-2.102332960641934,0.6940964475331781,0.0
23,Producer,Plant 3,Fossil,2,0.0,479.68170944191553,0.0001586564596754959,0.10606643971640792
15,Consumer,Firm 1,Fact,2,-99.63619976096584,-4.763622213777239,0.0006004319313688424,0.17062242832122457
19,Consumer,Firm 5,Fact,2,0.0,0.0,0.0006807823563703683,0.16485164102845268
45,Consumer,Firm 11,Store,3,-21.616411522146223,-8.147142366227683,0.0043083094995156525,0.20219253908469045
20,Consumer,Firm 6,Fact,2,-66.51259951739304,-9.081385211369,0.0008557799304362372,0.20085195612938664
31,Consumer,House 7,App,3,0.0,0.0,0.008481130701764173,0.17388686439055603
28,Consumer,House 4,App,3,0.0,0.0,0.009136349985990248,0.14304521180765153
3,Consumer,Build 4,Flats,1,0.0,0.0,0.00032538604598175594,0.17920573313173901
31,Consumer,House 7,App,3,-6.533143641778138,-1.9009945782844846,0.008092301149675475,0.16158292699310647
43,Consumer,Firm 9,Store,3,-31.188474423830616,-6.290171166482607,0.003175169337082815,0.2018152348751428
50,Producer,Plant 9,Wind,3,71.2996799312241,64.199429480451,0.0,0.0
12,Producer,Build 13,Solar,1,74.03778641030483,66.71366662369797,0.0,0.0
44,Consumer,Firm 10,Store,3,-27.81947540313008,-5.30302884392426,0.003605481588647855,0.18566636714855167
20,Consumer,Firm 6,Fact,2,0.0,0.0,0.0012631816459716387,0.16793106732775676
39,Consumer,House 15,App,3,-6.225374236799897,-3.7330014122465878,0.014756430411494612,0.23082516995328878
42,Consumer,Firm 8,Store,3,-14.364977461521077,-6.893090174236442,0.006721133097543581,0.2278403339740132
16,Consumer,Firm 2,Fact,2,0.0,0.0,0.0016063210107306592,0.19215498064692046
6,Consumer,Build 7,Flats,1,-190.27623361010276,-78.55281138266407,0.00020499275728923342,0.1447810131876205
0,Consumer,Build 1,Flats,1,-103.85044644458371,-53.72006622765359,0.0006308725622364824,0.19017420817399797
25,Producer,House 1,Solar,3,3.3649438568537495,4.119594990109001,0.0,0.0
34,Consumer,House 10,App,3,-6.966961393555866,-4.310101348083171,0.009979715578487092,0.15973584112505018
25,Consumer,House 1,App,3,0.0,0.0,0.007895487223099506,0.17746060009586684
46,Producer,Plant 5,Fossil,3,0.0,19.268182764481512,0.002855301215736264,0.12833442040602644
46,Producer,Plant 5,Fossil,3,0.0,15.451976143065886,0.0027974488207162503,0.16650025556105874
38,Consumer,House 14,App,3,-6.0248052057719335,-2.397839430679475,0.006154979026712365,0.16378377347322368
35,Consumer,House 11,App,3,0.0,0.0,0.006764115202319182,0.1675233451089807
16,Consumer,Firm 2,Fact,2,-65.94424032207988,-5.682782218140499,0.0012806763952505462,0.17521032206272683
27,Producer,House 3,Solar,3,3.5773918149618393,2.97098881605394,0.0,0.0
37,Consumer,House 13,App,3,0.0,0.0,0.012714234894915362,0.18957744639526602
22,Producer,Plant 2,Fossil,2,0.0,220.08175509511432,0.0001833232000190215,0.14690957245169928
25,Producer,House 1,Solar,3,3.3718244592658193,3.9168755965950552,0.0,0.0
15,Consumer,Firm 1,Fact,2,0.0,0.0,0.0005570275357202766,0.1562391074789279
17,Consumer,Firm 3,Fact,2,-74.49330767114206,-6.772853899646955,0.0012095122423593362,0.18882582533261527
2,Producer,Build 3,Solar,1,13.434979707324523,12.964700179813924,0.0,0.0
13,Consumer,Build 14,Stores,1,0.0,0.0,0.0005426808827738939,0.23409312714660088
14,Consumer,Build 15,Stores,1,0.0,0.0,0.00023444889551011482,0.21392686299107705
5,Consumer,Build 6,Flats,1,-68.39749494272672,-33.7164777963821,0.0008507736212527159,0.20207240622786363
18,Consumer,Firm 4,Fact,2,0.0,0.0,0.0017715254082264489,0.1514290791786012
22,Producer,Plant 2,Fossil,2,0.0,258.3072157282266,0.0002000013220324725,0.1290824392092313
41,Producer,Firm 7,Solar,3,20.974577659943158,16.315028641772162,0.0,0.0
9,Consumer,Build 10,Flats,1,0.0,0.0,0.0006372554931624827,0.1699878860794315
1,Producer,Build 2,Solar,1,15.371636770525786,13.304503303256391,0.0,0.0
25,Consumer,House 1,App,3,-7.9118974297002405,-3.5719344665907413,0.010138013565070367,0.19802508322762596
30,Consumer,House 6,App,3,-7.744601871838327,-4.97233441457428,0.017874031970959218,0.24178669414858514
32,Consumer,House 8,App,3,-8.012129934806815,-3.731262149397987,0.012415148428625815,0.20148293887541396
28,Producer,House 4,Solar,3,3.8394993727078637,2.7124403363052854,0.0,0.0
32,Consumer,House 8,App,3,0.0,0.0,0.012520849908560911,0.2287959938039455
0,Consumer,Build 1,Flats,1,0.0,0.0,0.0005270101337440623,0.17476606273820525
47,Producer,Plant 6,Fossil,3,0.0,262.9129972956415,0.00016922711455057864,0.12611687971290986
48,Producer,Plant 7,Fossil,3,0.0,362.114839679334,0.00016190350431934006,0.13706246538581124
33,Consumer,House 9,App,3,0.0,0.0,0.81373442243527,0.0
19,Consumer,Firm 5,Fact,2,-88.26656631910032,-5.855000952041251,0.0007331541516151587,0.1595866918033577
14,Consumer,Build 15,Stores,1,-216.8412646303768,-81.8556175081882,0.00029214363774795137,0.23370397685539449
43,Consumer,Firm 9,Store,3,0.0,0.0,0.0028977325048140648,0.17696423043649867
12,Producer,Build 13,Solar,1,75.90712885524627,61.39254831712027,0.0,0.0
50,Producer,Plant 9,Wind,3,55.07745324320058,64.76175549500293,0.0,0.0
13,Consumer,Build 14,Stores,1,-183.76214605530976,-49.93357580822549,0.0005518682772469132,0.16117641618734
41,Producer,Firm 7,Solar,3,18.97769402940514,17.946585423885224,0.0,0.0
21,Producer,Plant 1,Fossil,2,0.0,62.28553034274953,0.0004123774059748128,0.13046621813350487
37,Consumer,House 13,App,3,-6.502534724026032,-2.718931896064584,0.010692964939604935,0.1938113687212156
3,Consumer,Build 4,Flats,1,-178.33245960894928,-68.42501510553905,0.0003357550480997825,0.17201010571203898
4,Consumer,Build 5,Flats,1,-132.3120812256261,-86.75337956567597,0.0006197779076151226,0.23760784721760067
10,Consumer,Build 11,Flats,1,0.0,0.0,0.00046923452115994236,0.1488298186920075
27,Consumer,House 3,App,3,0.0,0.0,0.0059485595501098795,0.17273282204763324
4,Consumer,Build 5,Flats,1,0.0,0.0,0.0006609748139028677,0.20350370147493843
2,Consumer,Build 3,Flats,1,-255.67886683273065,-94.4619069660548,0.0003625640211419447,0.23448174220484153
11,Consumer,Build 12,Flats,1,0.0,0.0,0.0007886563239183767,0.17695406778088288
47,Producer,Plant 6,Fossil,3,0.0,285.98529767409343,0.00017638213619074091,0.13606711560772922
7,Consumer,Build 8,Flats,1,0.0,0.0,0.0005052715817470501,0.22195932128480492
28,Producer,House 4,Solar,3,2.947576907555575,3.4231946913005697,0.0,0.0
3,Producer,Build 4,Solar,1,12.083053620829041,13.319552204565888,0.0,0.0
45,Consumer,Firm 11,Store,3,0.0,0.0,0.003335817866475241,0.19105125115825278
29,Consumer,House 5,App,3,-6.188943314713155,-3.0630915838383364,0.008567484161240277,0.16018760518565694
8,Consumer,Build 9,Flats,1,-95.38547669496394,-46.8975609868786,0.0005049375979073881,0.17400387234315298
18,Consumer,Firm 4,Fact,2,-42.92331170180292,-9.018862900271984,0.0016384047530562558,0.19591141108110988
48,Producer,Plant 7,Fossil,3,0.0,389.02870987139124,0.00014377896084662327,0.12269088918967419
21,Producer,Plant 1,Fossil,2,0.0,61.60510353395955,0.00042874785907058566,0.15390478028985652
49,Producer,Plant 8,Wind,3,139.93873801915464,174.1050163461383,0.0,0.0
40,Consumer,Firm 7,Store,3,-29.5416085483431,-5.817955695843685,0.0034650660555325926,0.20861787378405297
23,Producer,Plant 3,Fossil,2,0.0,402.51333660882995,0.00012556352125275968,0.1329052691101579
22,Producer,Plant 2,Wind,2,99.87103169148997,105.66730965719525,0.0,0.0
3,Producer,Build 4,Solar,1,14.190486538315028,12.066004871527586,0.0,0.0
28,Consumer,House 4,App,3,-5.796730683652631,-1.9859114192244007,0.011931695287424625,0.16784955776871371
12,Consumer,Build 13,Stores,1,-276.67610833279656,-62.07656177167271,0.00019033724453971498,0.18550234056799333
30,Consumer,House 6,App,3,0.0,0.0,0.014945257082866752,0.24496936659764657
1,Consumer,Build 2,Flats,1,0.0,0.0,0.0001913903080477401,0.16564025408761812
2,Consumer,Build 3,Flats,1,0.0,0.0,0.0003186437470042878,0.22007429806999584
26,Consumer,House 2,App,3,-5.281653094791721,-3.2974573612526106,0.010471829580442923,0.2078854975301502
29,Consumer,House 5,App,3,0.0,0.0,0.007894818751384083,0.21257498799566119
1,Consumer,Build 2,Flats,1,-209.61027843229832,-67.6594648382998,0.00021828467172949021,0.16192803886229987
11,Consumer,Build 12,Flats,1,-88.43073170356053,-35.150128335011246,0.0006944718036545315,0.1960357553154676
21,Producer,Plant 1,Fossil,2,0.0,382.71702010478396,0.00012994900729094646,0.12038445895483689
26,Consumer,House 2,App,3,0.0,0.0,0.008882241788546115,0.21198860317734758
9,Consumer,Build 10,Flats,1,-98.76497985320114,-45.96557697471306,0.0006008780437352352,0.19973038484130212
2,Producer,Build 3,Solar,1,10.992654154758139,11.531278664859311,0.0,0.0
10,Consumer,Build 11,Flats,1,-86.66045859689838,-48.42298325561284,0.000514481262556022,0.16857788207212718
0,Producer,Build 1,Solar,1,12.473760092468341,14.692678077005326,0.0,0.0
26,Producer,House 2,Solar,3,3.754166763111753,3.5083663689306177,0.0,0.0
0,Producer,Build 1,Solar,1,14.747647771116366,13.503372542523694,0.0,0.0
8,Consumer,Build 9,Flats,1,0.0,0.0,0.00045960525348074977,0.16602860818218002
6,Consumer,Build 7,Flats,1,0.0,0.0,0.00022228204125207177,0.15403677071205274
35,Consumer,House 11,App,3,-7.692432196704762,-3.842853226563593,0.007054741267834462,0.14591330465576186
36,Consumer,House 12,App,3,0.0,0.0,0.004903543814386824,0.17994409728583108
36,Consumer,House 12,App,3,-8.737711273267344,-3.254440237727152,0.004852210169776893,0.17551873501760412
42,Consumer,Firm 8,Store,3,0.0,0.0,0.008241691437327345,0.23986715743037584
27,Producer,House 3,Solar,3,3.4494102512713143,4.374589608438071,0.0,0.0
34,Consumer,House 10,App,3,0.0,0.0,0.009889489345662698,0.15502489428626984
24,Producer,Plant 4,Wind,2,138.06995498022042,131.08907380006013,0.0,0.0
26,Producer,House 2,Solar,3,2.6819296668971204,2.5279011436248577,0.0,0.0
5,Consumer,Build 6,Flats,1,0.0,0.0,0.0007201351111222585,0.16714121729870168
17,Consumer,Firm 3,Fact,2,0.0,0.0,0.0012188799970520138,0.1466642283831185
21,Producer,Plant 1,Fossil,2,0.0,466.06503543225034,0.00013724894634532404,0.11862119170693745
38,Consumer,House 14,App,3,0.0,0.0,0.00659577088466637,0.16583558775252794
39,Consumer,House 15,App,3,0.0,0.0,0.017669666677539296,0.15144763903996286
24,Producer,Plant 4,Wind,2,170.65272125596763,163.11387752889866,0.0,0.0
40,Consumer,Firm 7,Store,3,0.0,0.0,0.003360782384831384,0.17693158082958518
49,Producer,Plant 8,Wind,3,152.24522360149038,133.65621222282584,0.0,0.0
27,Consumer,House 3,App,3,-5.997300375275416,-2.4778195758234105,0.006121009877011672,0.15937751320328786
1,Producer,Build 2,Solar,1,12.877505667563575,10.83057905448132,0.0,0.0
12,Consumer,Build 13,Stores,1,0.0,0.0,0.00021959081722099788,0.21361689261601283
22,Producer,Plant 2,Wind,2,94.99395658887485,73.51680480836542,0.0,0.0
7,Consumer,Build 8,Flats,1,-145.8921003249028,-47.55393761346271,0.0005292251183845444,0.13068394876502862
44,Consumer,Firm 10,Store,3,0.0,0.0,0.003467681352360059,0.16925807564160955
33,Consumer,House 9,App,3,-7.262529610840828,-1.9071521917317307,0.6038410142500696,0.0
23,Producer,Plant 3,Fossil,2,0.0,343.0325040738126,0.00017189219213440616,0.12965200180899014
15,Consumer,Firm 1,Fact,2,-96.6089997158872,-4.968788823954792,0.0007353118257232355,0.17004161995923417
19,Consumer,Firm 5,Fact,2,0.0,0.0,0.0006675768519736662,0.13433410148922942
45,Consumer,Firm 11,Store,3,-19.44093802570974,-7.842066822283716,0.004308674881153947,0.2002094406294843
20,Consumer,Firm 6,Fact,2,-79.43158672310638,-8.532746749752015,0.0009227265965750804,0.19545201150813807
31,Consumer,House 7,App,3,0.0,0.0,0.007844319546087011,0.19050451166059323
28,Consumer,House 4,App,3,0.0,0.0,0.01047447293468923,0.1791551234766142
3,Consumer,Build 4,Flats,1,0.0,0.0,0.00029257403096069357,0.1721722621176992
31,Consumer,House 7,App,3,-5.66386173693038,-2.494834326471928,0.007077012209309892,0.2099343237737182
43,Consumer,Firm 9,Store,3,-26.03264160653986,-7.001975357602744,0.002441427932423973,0.19436149130163843
50,Producer,Plant 9,Wind,3,58.75591465250884,71.10761509796897,0.0,0.0
12,Producer,Build 13,Solar,1,69.17034713002454,72.95220462954924,0.0,0.0
44,Consumer,Firm 10,Store,3,-20.07262679834494,-5.149749537003534,0.0031803730905921616,0.19836379898807383
20,Consumer,Firm 6,Fact,2,0.0,0.0,0.0011462184995144015,0.13594997932966774
39,Consumer,House 15,App,3,-5.42300480935554,-3.8683455632128876,0.01308750466200276,0.22237757505398653
42,Consumer,Firm 8,Store,3,-14.868290884129406,-5.021355147627357,0.008298499818515272,0.23812068944520812
16,Consumer,Firm 2,Fact,2,0.0,0.0,0.001524926411715999,0.15597772065304247
6,Consumer,Build 7,Flats,1,-175.70367738820084,-97.36625790752792,0.00019699967687843368,0.182576838641904
0,Consumer,Build 1,Flats,1,-97.48898926919503,-51.44735236061273,0.0006329021532284223,0.1586817829164299
25,Producer,House 1,Solar,3,3.0138470413071583,3.7777352724152093,0.0,0.0
34,Consumer,House 10,App,3,-7.670857733492214,-4.376753575349874,0.010427007090935173,0.21604455467365646
25,Consumer,House 1,App,3,0.0,0.0,0.008045612270251237,0.1636533360263283
46,Producer,Plant 5,Fossil,3,0.0,18.018809033167294,0.0024897661096095584,0.10445011990177512
46,Producer,Plant 5,Fossil,3,0.0,17.986901076145074,0.0026416482051365695,0.11966484395372577
38,Consumer,House 14,App,3,-4.844663947345051,-2.654613752018163,0.006840208754539535,0.1982566539688105
35,Consumer,House 11,App,3,0.0,0.0,0.005701851485556229,0.15947537891494945
16,Consumer,Firm 2,Fact,2,-72.70990819493205,-5.580457139494952,0.001320369439090837,0.18634440501872707
27,Producer,House 3,Solar,3,3.1076838177488804,3.3665290356805007,0.0,0.0
37,Consumer,House 13,App,3,0.0,0.0,0.01228286945894359,0.18342175683013898
22,Producer,Plant 2,Fossil,2,0.0,190.35402601173874,0.00020671854427385284,0.13888639937380634
25,Producer,House 1,Solar,3,3.5924229612463003,3.5119573692335315,0.0,0.0
15,Consumer,Firm 1,Fact,2,0.0,0.0,0.0004938044550118772,0.17460758245227653
17,Consumer,Firm 3,Fact,2,-74.27931193207847,-5.096385182152754,0.0012468297407915903,0.17398533484819503
2,Producer,Build 3,Solar,1,10.796705089667714,13.474431868734127,0.0,0.0
13,Consumer,Build 14,Stores,1,0.0,0.0,0.000528067366236918,0.17625712069426935
14,Consumer,Build 15,Stores,1,0.0,0.0,0.00028262685716659087,0.16606200688928036
5,Consumer,Build 6,Flats,1,-82.63030993665306,-36.03749843545444,0.0008603738427895614,0.17990281078644713
18,Consumer,Firm 4,Fact,2,0.0,0.0,0.001868324285157072,0.1457972012518854
22,Producer,Plant 2,Fossil,2,0.0,222.33000397048286,0.00020610012547382547,0.15398621462106082
41,Producer,Firm 7,Solar,3,18.25010111584485,19.66394308094417,0.0,0.0
9,Consumer,Build 10,Flats,1,0.0,0.0,0.0006757158460473379,0.18307207262795921
1,Producer,Build 2,Solar,1,12.056112664378984,14.59457382038775,0.0,0.0
25,Consumer,House 1,App,3,-6.8259034535641625,-3.305207971753846,0.0074132173164157674,0.1598650948520195
30,Consumer,House 6,App,3,-6.690116468339353,-4.401993559992698,0.015827741922677455,0.224720824150591
32,Consumer,House 8,App,3,-7.9662459786746735,-3.4916088744747897,0.011548599202888438,0.21822269144808784
28,Producer,House 4,Solar,3,3.701347141176291,3.047920943519001,0.0,0.0
32,Consumer,House 8,App,3,0.0,0.0,0.01332356195755566,0.1768138668116846
0,Consumer,Build 1,Flats,1,0.0,0.0,0.0006004734769004552,0.18255241942285957
47,Producer,Plant 6,Fossil,3,0.0,261.3181716366594,0.0001672337826195269,0.12690857715208542
48,Producer,Plant 7,Fossil,3,0.0,366.77858604265265,0.00014206306169728378,0.1273249977418622
33,Consumer,House 9,App,3,0.0,0.0,0.6689398904875326,0.0
19,Consumer,Firm 5,Fact,2,-91.73157140557431,-4.797684538689771,0.0006872420005771105,0.18752945168325064
14,Consumer,Build 15,Stores,1,-251.29654292344216,-86.99122571695244,0.0002771319419423512,0.16006298196083668
43,Consumer,Firm 9,Store,3,0.0,0.0,0.0023150268042138374,0.19063955185593992
12,Producer,Build 13,Solar,1,74.15007788932338,76.58426427721997,0.0,0.0
50,Producer,Plant 9,Wind,3,64.12318583803102,53.70105618767899,0.0,0.0
13,Consumer,Build 14,Stores,1,-148.33284440071913,-65.4308641047907,0.0005267701748240864,0.20151153595092725
41,Producer,Firm 7,Solar,3,20.006059323758574,17.88979517473873,0.0,0.0
21,Producer,Plant 1,Fossil,2,0.0,62.99937297206598,0.0004909196677889863,0.14646315550439878
37,Consumer,House 13,App,3,-5.438439910061686,-2.483884317644907,0.012044176291702671,0.16177805869461712
3,Consumer,Build 4,Flats,1,-148.173036930699,-69.75706782193463,0.00032877408810077434,0.1890874252644406
4,Consumer,Build 5,Flats,1,-165.57153637332996,-73.33481223661076,0.000672356900514739,0.2135674465109366
10,Consumer,Build 11,Flats,1,0.0,0.0,0.0004327848890648256,0.17265150836675838
27,Consumer,House 3,App,3,0.0,0.0,0.005552536252436971,0.18261613970640037
4,Consumer,Build 5,Flats,1,0.0,0.0,0.0005734127001552181,0.22295512250436453
2,Consumer,Build 3,Flats,1,-291.98196868943705,-114.7411656051529,0.0003335164686611617,0.19390017618366637
11,Consumer,Build 12,Flats,1,0.0,0.0,0.0008686654167738116,0.22563748897987737
47,Producer,Plant 6,Fossil,3,0.0,321.96796721221506,0.00015921733902388431,0.11268666086824485
7,Consumer,Build 8,Flats,1,0.0,0.0,0.0005216545221167042,0.19557587187284697
28,Producer,House 4,Solar,3,3.186976606702634,3.1305201138151233,0.0,0.0
3,Producer,Build 4,Solar,1,11.082661525453194,14.294906827097577,0.0,0.0
45,Consumer,Firm 11,Store,3,0.0,0.0,0.003125807178335235,0.15835480320686074
