2025-03-24 05:19:26 - Mitigated agent 3: deviation=406.17, median=70.32, weight=0.80, threshold=75.48, original=-335.84, new=-10.91
2025-03-24 05:19:28 - Mitigated agent 2: deviation=193081.52, median=61022.87, weight=0.25, threshold=144840.90, original=-132058.65, new=-83818.03
2025-03-24 05:19:28 - Mitigated agent 2: deviation=244935.06, median=77004.16, weight=0.14, threshold=210497.13, original=-167930.90, new=-133492.97
2025-03-24 05:19:28 - Mitigated agent 2: deviation=233398.35, median=-74198.77, weight=0.31, threshold=160182.04, original=159199.57, new=85983.27
2025-03-24 05:19:28 - Mitigated agent 2: deviation=287407.81, median=89702.53, weight=0.04, threshold=276157.12, original=-197705.28, new=-186454.58
2025-03-24 05:19:28 - Mitigated agent 2: deviation=139310.68, median=-43760.26, weight=0.15, threshold=118612.59, original=95550.43, new=74852.34
2025-03-24 05:19:28 - Mitigated agent 2: deviation=69242.95, median=22956.40, weight=0.80, threshold=6106.99, original=-46286.55, new=9107.81
2025-03-24 05:19:28 - Mitigated agent 2: deviation=134067.38, median=43643.94, weight=0.64, threshold=47659.56, original=-90423.45, new=-4015.62
2025-03-24 05:19:28 - Mitigated agent 2: deviation=150422.62, median=48172.07, weight=0.41, threshold=89225.26, original=-102250.55, new=-41053.19
2025-03-24 05:19:28 - Mitigated agent 2: deviation=139641.09, median=43653.57, weight=0.06, threshold=130790.95, original=-95987.51, new=-87137.38
2025-03-24 05:19:28 - Mitigated agent 3: deviation=910816.91, median=-287719.62, weight=0.22, threshold=714982.88, original=623097.28, new=427263.25
2025-03-24 05:19:28 - Mitigated agent 3: deviation=926645.51, median=-299424.32, weight=0.54, threshold=425702.71, original=627221.18, new=126278.39
2025-03-24 05:19:28 - Mitigated agent 3: deviation=771092.31, median=-254010.82, weight=0.80, threshold=136426.29, original=517081.49, new=-99792.36
2025-03-24 05:19:28 - Mitigated agent 3: deviation=338379.39, median=-109393.85, weight=0.55, threshold=153244.87, original=228985.54, new=43851.02
2025-03-24 05:19:28 - Mitigated agent 2: deviation=813401.68, median=-253432.48, weight=0.02, threshold=796793.19, original=559969.19, new=543360.71
2025-03-24 05:19:28 - Mitigated agent 2: deviation=801186.75, median=-256565.87, weight=0.41, threshold=472394.82, original=544620.88, new=215828.95
2025-03-24 05:19:28 - Mitigated agent 0: deviation=359516.64, median=119221.57, weight=0.80, threshold=27198.83, original=-240295.07, new=47318.25
2025-03-24 05:19:28 - Mitigated agent 3: deviation=206107.30, median=-67141.39, weight=0.66, threshold=70463.47, original=138965.91, new=3322.08
2025-03-24 05:19:28 - Mitigated agent 2: deviation=735311.85, median=-244910.99, weight=0.80, threshold=9251.88, original=490400.86, new=-97848.62
2025-03-24 05:19:28 - Mitigated agent 2: deviation=736600.38, median=-234372.58, weight=0.32, threshold=502783.98, original=502227.79, new=268411.40
2025-03-24 05:19:28 - Mitigated agent 2: deviation=434974.63, median=139138.51, weight=0.40, threshold=262775.79, original=-295836.12, new=-123637.28
2025-03-24 05:19:28 - Mitigated agent 2: deviation=508934.69, median=160683.26, weight=0.21, threshold=402710.06, original=-348251.42, new=-242026.80
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1556348.38, median=-490622.69, weight=0.19, threshold=1267192.18, original=1065725.69, new=776569.49
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1619181.00, median=-517662.10, weight=0.39, threshold=992912.44, original=1101518.90, new=475250.33
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1429002.44, median=-460364.54, weight=0.50, threshold=718628.94, original=968637.91, new=258264.41
2025-03-24 05:19:28 - Mitigated agent 3: deviation=943850.07, median=-304742.01, weight=0.53, threshold=443950.71, original=639108.06, new=139208.70
2025-03-24 05:19:28 - Mitigated agent 3: deviation=321853.70, median=-103501.40, weight=0.47, threshold=169674.71, original=218352.30, new=66173.31
2025-03-24 05:19:28 - Mitigated agent 3: deviation=252970.79, median=82010.78, weight=0.59, threshold=104601.28, original=-170960.01, new=-22590.50
2025-03-24 05:19:28 - Mitigated agent 3: deviation=678934.03, median=217902.61, weight=0.44, threshold=378881.03, original=-461031.42, new=-160978.41
2025-03-24 05:19:28 - Mitigated agent 3: deviation=951269.45, median=302585.89, weight=0.31, threshold=653160.77, original=-648683.56, new=-350574.88
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1124171.47, median=354125.09, weight=0.18, threshold=927038.27, original=-770046.38, new=-572913.18
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1266318.93, median=395409.38, weight=0.05, threshold=1201318.02, original=-870909.56, new=-805908.64
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1748438.00, median=611917.50, weight=0.80, threshold=220083.77, original=-1136520.50, new=262229.90
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1948731.21, median=579970.18, weight=0.17, threshold=1624713.00, original=-1368761.03, new=-1044742.83
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1004960.65, median=326566.39, weight=0.43, threshold=568684.07, original=-678394.26, new=-242117.68
2025-03-24 05:19:28 - Mitigated agent 3: deviation=972875.77, median=317891.66, weight=0.34, threshold=643040.57, original=-654984.11, new=-325148.91
2025-03-24 05:19:28 - Mitigated agent 3: deviation=543771.74, median=173786.74, weight=0.20, threshold=434901.28, original=-369985.01, new=-261114.54
2025-03-24 05:19:28 - Mitigated agent 3: deviation=170768.48, median=-57136.20, weight=0.80, threshold=18622.68, original=113632.28, new=-22982.51
2025-03-24 05:19:28 - Mitigated agent 3: deviation=457834.58, median=-148496.25, weight=0.59, threshold=189516.61, original=309338.33, new=41020.36
2025-03-24 05:19:28 - Mitigated agent 3: deviation=13938950.49, median=4340740.22, weight=0.01, threshold=13754139.13, original=-9598210.28, new=-9413398.91
2025-03-24 05:19:28 - Mitigated agent 3: deviation=647936.65, median=-207040.34, weight=0.39, threshold=397655.91, original=440896.31, new=190615.57
2025-03-24 05:19:28 - Mitigated agent 3: deviation=14399234.92, median=4522725.42, weight=0.13, threshold=12467511.01, original=-9876509.51, new=-7944785.59
2025-03-24 05:19:28 - Mitigated agent 3: deviation=722771.17, median=-227393.79, weight=0.16, threshold=605795.21, original=495377.37, new=378401.42
2025-03-24 05:19:28 - Mitigated agent 3: deviation=14695768.09, median=4650111.38, weight=0.24, threshold=11180882.89, original=-10045656.70, new=-6530771.50
2025-03-24 05:19:28 - Mitigated agent 3: deviation=13471985.85, median=4270762.14, weight=0.27, threshold=9894514.49, original=-9201223.71, new=-5623752.35
2025-03-24 05:19:28 - Mitigated agent 2: deviation=5158768.22, median=1630938.77, weight=0.23, threshold=3988559.68, original=-3527829.45, new=-2357620.92
2025-03-24 05:19:28 - Mitigated agent 3: deviation=10829355.80, median=3418483.81, weight=0.21, threshold=8607886.37, original=-7410872.00, new=-5189402.56
2025-03-24 05:19:28 - Mitigated agent 2: deviation=5074402.27, median=1601683.57, weight=0.20, threshold=4039735.21, original=-3472718.70, new=-2438051.64
2025-03-24 05:19:28 - Mitigated agent 3: deviation=7705742.76, median=2405875.22, weight=0.05, threshold=7321258.24, original=-5299867.54, new=-4915383.03
2025-03-24 05:19:28 - Mitigated agent 3: deviation=4999750.64, median=1581227.91, weight=0.23, threshold=3840483.49, original=-3418522.73, new=-2259255.58
2025-03-24 05:19:28 - Mitigated agent 3: deviation=3159471.98, median=1066785.73, weight=0.22, threshold=2463729.39, original=-2092686.25, new=-1396943.66
2025-03-24 05:19:28 - Mitigated agent 2: deviation=3517185.20, median=1107374.43, weight=0.09, threshold=3193625.84, original=-2409810.77, new=-2086251.41
2025-03-24 05:19:28 - Mitigated agent 0: deviation=3176467.75, median=-892440.77, weight=0.47, threshold=1693600.97, original=2284026.98, new=801160.21
2025-03-24 05:19:28 - Mitigated agent 3: deviation=2245815.57, median=708397.67, weight=0.36, threshold=1436517.50, original=-1537417.90, new=-728119.83
2025-03-24 05:19:28 - Mitigated agent 4: deviation=14170483.32, median=900321.54, weight=0.07, threshold=13179725.87, original=-13270161.78, new=-12279404.33
2025-03-24 05:19:28 - Mitigated agent 4: deviation=16107784.61, median=1239826.42, weight=0.12, threshold=14132217.27, original=-14867958.20, new=-12892390.85
2025-03-24 05:19:28 - Mitigated agent 4: deviation=17392623.88, median=1469603.74, weight=0.09, threshold=15770076.01, original=-15923020.14, new=-14300472.27
2025-03-24 05:19:28 - Mitigated agent 4: deviation=17994803.34, median=1578100.54, weight=0.01, threshold=17736172.26, original=-16416702.80, new=-16158071.72
2025-03-24 05:19:28 - Mitigated agent 2: deviation=4229637.42, median=-1176282.64, weight=0.06, threshold=3976471.99, original=3053354.78, new=2800189.34
2025-03-24 05:19:28 - Mitigated agent 0: deviation=2412289.25, median=-718097.08, weight=0.64, threshold=874391.53, original=1694192.17, new=156294.45
2025-03-24 05:19:28 - Mitigated agent 2: deviation=4965446.33, median=-1558264.32, weight=0.73, threshold=1364463.57, original=3407182.01, new=-193800.76
2025-03-24 05:19:28 - Mitigated agent 4: deviation=11885990.66, median=-245857.25, weight=0.06, threshold=11177530.12, original=11640133.41, new=10931672.87
2025-03-24 05:19:28 - Mitigated agent 4: deviation=19182139.37, median=1142457.88, weight=0.14, threshold=16523867.60, original=-18039681.49, new=-15381409.73
2025-03-24 05:19:28 - Mitigated agent 4: deviation=20449031.31, median=1446305.09, weight=0.10, threshold=18314899.06, original=-19002726.22, new=-16868593.96
2025-03-24 05:19:28 - Mitigated agent 3: deviation=7777922.18, median=2416469.78, weight=0.02, threshold=7623012.20, original=-5361452.40, new=-5206542.42
2025-03-24 05:19:28 - Mitigated agent 3: deviation=7986037.99, median=2502792.84, weight=0.38, threshold=4986976.37, original=-5483245.15, new=-2484183.53
2025-03-24 05:19:28 - Mitigated agent 0: deviation=3504233.61, median=1074797.93, weight=0.34, threshold=2315958.50, original=-2429435.67, new=-1241160.57
2025-03-24 05:19:28 - Mitigated agent 3: deviation=8058580.54, median=2592142.77, weight=0.71, threshold=2350936.79, original=-5466437.77, new=241205.99
2025-03-24 05:19:28 - Mitigated agent 4: deviation=12970228.08, median=-827914.07, weight=0.04, threshold=12474672.61, original=12142314.00, new=11646758.54
2025-03-24 05:19:28 - Mitigated agent 3: deviation=5580517.71, median=1809630.44, weight=0.80, threshold=644063.70, original=-3770887.27, new=693526.90
2025-03-24 05:19:28 - Mitigated agent 4: deviation=12711170.91, median=-408296.48, weight=0.23, threshold=9803167.89, original=12302874.43, new=9394871.41
2025-03-24 05:19:28 - Mitigated agent 2: deviation=2406709.92, median=-913739.91, weight=0.58, threshold=1001821.86, original=1492970.02, new=88081.95
2025-03-24 05:19:28 - Mitigated agent 2: deviation=3273333.21, median=-1189433.22, weight=0.12, threshold=2868693.45, original=2083899.99, new=1679260.24
2025-03-24 05:19:28 - Mitigated agent 2: deviation=2250453.47, median=-632729.10, weight=0.02, threshold=2206705.86, original=1617724.36, new=1573976.76
2025-03-24 05:19:28 - Mitigated agent 2: deviation=2519437.67, median=-769644.97, weight=0.59, threshold=1025902.52, original=1749792.70, new=256257.55
2025-03-24 05:19:28 - Mitigated agent 3: deviation=23936067.44, median=-7760850.38, weight=0.11, threshold=21242101.66, original=16175217.06, new=13481251.28
2025-03-24 05:19:28 - Mitigated agent 3: deviation=4889992.64, median=1194252.97, weight=0.31, threshold=3358128.84, original=-3695739.66, new=-2163875.86
2025-03-24 05:19:28 - Mitigated agent 3: deviation=20578407.81, median=-7111684.31, weight=0.80, threshold=3805834.31, original=13466723.50, new=-2996002.75
2025-03-24 05:19:28 - Mitigated agent 3: deviation=1713738.85, median=-529729.31, weight=0.65, threshold=598419.61, original=1184009.54, new=68690.30
2025-03-24 05:19:28 - Mitigated agent 3: deviation=16017007.94, median=-5152284.12, weight=0.55, threshold=7132155.80, original=10864723.82, new=1979871.68
2025-03-24 05:19:28 - Mitigated agent 3: deviation=4354865.83, median=1414499.19, weight=0.32, threshold=2941763.72, original=-2940366.64, new=-1527264.53
2025-03-24 05:19:28 - Mitigated agent 3: deviation=20895802.23, median=-6835835.36, weight=0.80, threshold=3818381.38, original=14059966.87, new=-2656674.91
2025-03-24 05:19:28 - Mitigated agent 3: deviation=2932671.12, median=989981.78, weight=0.51, threshold=1448004.52, original=-1942689.34, new=-458022.75
2025-03-24 05:19:28 - Mitigated agent 3: deviation=15449933.13, median=-4963144.76, weight=0.47, threshold=8253612.91, original=10486788.37, new=3290468.15
2025-03-24 05:19:28 - Mitigated agent 3: deviation=4473861.50, median=-1492369.03, weight=0.80, threshold=417769.54, original=2981492.47, new=-597596.73
2025-03-24 05:19:28 - Mitigated agent 3: deviation=6008854.14, median=-1894027.61, weight=0.16, threshold=5073424.79, original=4114826.52, new=3179397.18
2025-03-24 05:19:28 - Mitigated agent 3: deviation=21961572.46, median=-5250256.27, weight=0.34, threshold=14429140.48, original=16711316.18, new=9178884.20
2025-03-24 05:19:28 - Mitigated agent 3: deviation=28666893.57, median=6714434.57, weight=0.05, threshold=27114964.70, original=-21952459.00, new=-20400530.13
2025-03-24 05:19:28 - Mitigated agent 3: deviation=34859886.82, median=11357390.14, weight=0.71, threshold=10243229.70, original=-23502496.68, new=1114160.44
2025-03-24 05:19:28 - Mitigated agent 3: deviation=21083106.49, median=-7052849.58, weight=0.80, threshold=440243.19, original=14030256.91, new=-2836228.28
2025-03-24 05:19:28 - Mitigated agent 3: deviation=23876217.66, median=-7889762.12, weight=0.75, threshold=6052746.18, original=15986455.54, new=-1837015.94
2025-03-24 05:19:28 - Mitigated agent 3: deviation=46721390.12, median=14619878.56, weight=0.14, threshold=39957966.21, original=-32101511.56, new=-25338087.65
2025-03-24 05:19:28 - Mitigated agent 3: deviation=38862703.30, median=12859663.16, weight=0.80, threshold=1305902.94, original=-26003040.14, new=5087122.50
2025-03-24 05:19:29 - Mitigated agent 2: deviation=16222246.77, median=5077499.41, weight=0.07, threshold=15083803.55, original=-11144747.36, new=-10006304.14
2025-03-24 05:19:29 - Mitigated agent 5: deviation=100577774.27, median=-608861.07, weight=0.03, threshold=97454880.68, original=99968913.20, new=96846019.61
2025-03-24 05:19:29 - Mitigated agent 2: deviation=16896294.68, median=5453318.38, weight=0.53, threshold=7972055.68, original=-11442976.30, new=-2518737.30
2025-03-24 05:19:29 - Mitigated agent 2: deviation=16183843.07, median=5113654.33, weight=0.59, threshold=6715737.03, original=-11070188.74, new=-1602082.70
2025-03-24 05:19:29 - Mitigated agent 5: deviation=107114001.72, median=-888335.44, weight=0.06, threshold=101150077.35, original=106225666.28, new=100261741.90
2025-03-24 05:19:29 - Mitigated agent 5: deviation=111218514.36, median=-605476.70, weight=0.10, threshold=100355888.68, original=110613037.67, new=99750411.99
2025-03-24 05:19:29 - Mitigated agent 2: deviation=8498872.16, median=2295677.28, weight=0.08, threshold=7858630.87, original=-6203194.88, new=-5562953.59
2025-03-24 05:19:29 - Mitigated agent 5: deviation=113851678.64, median=-856779.81, weight=0.05, threshold=107962511.62, original=112994898.82, new=107105731.80
2025-03-24 05:19:29 - Mitigated agent 1: deviation=110140647.07, median=509038.31, weight=0.09, threshold=100688001.08, original=-109631608.76, new=-100178962.77
2025-03-24 05:19:29 - Mitigated agent 5: deviation=111358013.03, median=509038.31, weight=0.10, threshold=100688001.08, original=111867051.34, new=101197039.39
2025-03-24 05:19:29 - Mitigated agent 1: deviation=116251181.76, median=1505659.42, weight=0.15, threshold=98491772.39, original=-114745522.34, new=-96986112.98
2025-03-24 05:19:29 - Mitigated agent 5: deviation=111534526.52, median=1505659.42, weight=0.12, threshold=98491772.39, original=113040185.94, new=99997431.81
2025-03-24 05:19:29 - Mitigated agent 1: deviation=116157413.88, median=2595239.42, weight=0.15, threshold=98445195.06, original=-113562174.46, new=-95849955.64
2025-03-24 05:19:29 - Mitigated agent 5: deviation=106615911.00, median=2595239.42, weight=0.08, threshold=98445195.06, original=109211150.42, new=101040434.48
2025-03-24 05:19:29 - Mitigated agent 2: deviation=14369782.40, median=-3593042.74, weight=0.04, threshold=13794052.92, original=10776739.65, new=10201010.17
2025-03-24 05:19:29 - Mitigated agent 3: deviation=282790843.38, median=-86824737.84, weight=0.48, threshold=148303804.92, original=195966105.55, new=61479067.08
2025-03-24 05:19:29 - Mitigated agent 1: deviation=110353279.96, median=3193531.74, weight=0.07, threshold=102138089.27, original=-107159748.22, new=-98944557.53
2025-03-24 05:19:29 - Mitigated agent 3: deviation=293335388.60, median=-96516716.24, weight=0.80, threshold=33618773.66, original=196818672.36, new=-37849638.52
2025-03-24 05:19:29 - Mitigated agent 2: deviation=18582260.47, median=-5085178.31, weight=0.54, threshold=8484858.43, original=13497082.16, new=3399680.12
2025-03-24 05:19:29 - Mitigated agent 3: deviation=247909798.00, median=79027009.57, weight=0.12, threshold=217258823.57, original=-168882788.42, new=-138231814.00
2025-03-24 05:19:29 - Mitigated agent 3: deviation=176384353.32, median=-57257872.22, weight=0.17, threshold=146211849.80, original=119126481.09, new=88953977.57
2025-03-24 05:19:29 - Mitigated agent 1: deviation=91186279.23, median=-4288393.76, weight=0.06, threshold=85863720.95, original=-95474673.00, new=-90152114.71
2025-03-24 05:19:29 - Mitigated agent 3: deviation=225777120.19, median=76075034.72, weight=0.80, threshold=33244338.56, original=-149702085.47, new=30919610.68
2025-03-24 05:19:29 - Mitigated agent 3: deviation=192483102.99, median=62993564.52, weight=0.31, threshold=133340810.60, original=-129489538.47, new=-70347246.08
2025-03-24 05:19:29 - Mitigated agent 3: deviation=129264267.30, median=42585521.37, weight=0.78, threshold=27909988.52, original=-86678745.93, new=14675532.85
2025-03-24 05:19:29 - Mitigated agent 0: deviation=70751428.58, median=-22563555.29, weight=0.38, threshold=44126299.68, original=48187873.30, new=21562744.39
2025-03-24 05:19:29 - Mitigated agent 3: deviation=107401262.91, median=34110195.80, weight=0.28, threshold=77845567.45, original=-73291067.11, new=-43735371.65
2025-03-24 05:19:29 - Mitigated agent 3: deviation=35243634.03, median=-15731989.87, weight=0.36, threshold=22637392.46, original=19511644.17, new=6905402.59
2025-03-24 05:19:29 - Mitigated agent 3: deviation=94320400.46, median=-12724840.04, weight=0.37, threshold=59728826.81, original=81595560.42, new=47003986.77
2025-03-24 05:19:29 - Mitigated agent 3: deviation=188369178.36, median=-44466805.75, weight=0.80, threshold=3568996.32, original=143902372.60, new=-6792970.08
2025-03-24 05:19:29 - Mitigated agent 3: deviation=118191423.25, median=-36690060.53, weight=0.23, threshold=90874281.94, original=81501362.72, new=54184221.41
2025-03-24 05:19:29 - Mitigated agent 2: deviation=52384104.57, median=10553750.31, weight=0.56, threshold=23163081.83, original=-41830354.26, new=-12609331.52
2025-03-24 05:19:29 - Mitigated agent 3: deviation=372916043.30, median=136909572.44, weight=0.80, threshold=13916211.32, original=-236006470.86, new=62326363.78
2025-03-24 05:19:29 - Mitigated agent 2: deviation=55439823.96, median=-2005650.64, weight=0.09, threshold=50502593.73, original=-57445474.60, new=-52508244.37
2025-03-24 05:19:29 - Mitigated agent 2: deviation=85701672.46, median=-52289074.78, weight=0.13, threshold=74391174.06, original=33412597.68, new=22102099.28
2025-03-24 05:19:29 - Mitigated agent 3: deviation=297672064.13, median=-86228828.75, weight=0.67, threshold=97355015.47, original=211443235.38, new=11126186.72
2025-03-24 05:19:29 - Mitigated agent 3: deviation=348721343.90, median=-96947254.75, weight=0.74, threshold=90804462.84, original=251774089.14, new=-6142791.92
2025-03-24 05:19:29 - Mitigated agent 2: deviation=147579744.16, median=-126462516.30, weight=0.79, threshold=31502273.14, original=21117227.85, new=-94960243.16
2025-03-24 05:19:29 - Mitigated agent 3: deviation=408520732.99, median=112681902.18, weight=0.14, threshold=351658993.87, original=-295838830.81, new=-238977091.69
2025-03-24 05:19:29 - Mitigated agent 3: deviation=116351362.07, median=-22499053.44, weight=0.70, threshold=34371406.76, original=93852308.63, new=11872353.32
2025-03-24 05:19:29 - Mitigated agent 2: deviation=76353809.74, median=129973231.87, weight=0.80, threshold=7120863.85, original=206327041.61, new=145243993.82
2025-03-24 05:19:29 - Mitigated agent 0: deviation=42119705.69, median=-23154956.32, weight=0.40, threshold=25248271.02, original=-65274662.01, new=-48403227.34
2025-03-24 05:19:29 - Mitigated agent 0: deviation=81447665.83, median=186483647.05, weight=0.07, threshold=76000077.01, original=105035981.22, new=110483570.04
2025-03-24 05:19:29 - Mitigated agent 3: deviation=69445444.43, median=41653263.33, weight=0.75, threshold=17644612.91, original=111098707.76, new=59297876.24
2025-03-24 05:19:29 - Mitigated agent 3: deviation=153955537.71, median=-112167084.53, weight=0.53, threshold=71913830.60, original=41788453.18, new=-40253253.92
2025-03-24 05:19:29 - Mitigated agent 0: deviation=165376304.79, median=-32462316.90, weight=0.62, threshold=63650402.75, original=132913987.89, new=31188085.85
2025-03-24 05:19:29 - Mitigated agent 3: deviation=119729742.54, median=-140889981.48, weight=0.80, threshold=5540139.34, original=-21160238.95, new=-116944032.98
2025-03-24 05:19:29 - Mitigated agent 3: deviation=124242836.43, median=6783086.17, weight=0.14, threshold=106829386.93, original=-117459750.26, new=-100046300.76
2025-03-24 05:19:29 - Mitigated agent 3: deviation=85041693.94, median=69412422.70, weight=0.60, threshold=33597891.43, original=154454116.64, new=103010314.13
2025-03-24 05:19:29 - Mitigated agent 2: deviation=189636186.34, median=-201758751.41, weight=0.13, threshold=164069355.98, original=-12122565.07, new=-37689395.43
2025-03-24 05:19:29 - Mitigated agent 3: deviation=147954040.85, median=91615430.40, weight=0.63, threshold=54573948.23, original=-56338610.45, new=37041482.17
2025-03-24 05:19:29 - Mitigated agent 0: deviation=99551985.28, median=-39574547.64, weight=0.43, threshold=56257432.47, original=59977437.65, new=16682884.83
2025-03-24 05:19:29 - Mitigated agent 3: deviation=307988172.79, median=9125189.31, weight=0.72, threshold=86179413.66, original=317113362.10, new=95304602.97
2025-03-24 05:19:29 - Mitigated agent 2: deviation=36103887.21, median=5391987.79, weight=0.77, threshold=8457324.43, original=-30711899.42, new=-3065336.64
2025-03-24 05:19:29 - Mitigated agent 2: deviation=134405742.02, median=157719851.16, weight=0.27, threshold=97979919.83, original=23314109.14, new=59739931.33
2025-03-24 05:19:29 - Mitigated agent 2: deviation=195531869.79, median=-79578396.48, weight=0.80, threshold=746509.03, original=115953473.30, new=-40472022.52
2025-03-24 05:19:29 - Mitigated agent 3: deviation=317525491.70, median=-33396078.21, weight=0.22, threshold=248228355.74, original=284129413.49, new=214832277.53
2025-03-24 05:19:29 - Mitigated agent 0: deviation=158530588.26, median=-14287106.72, weight=0.60, threshold=63684478.84, original=144243481.54, new=49397372.13
2025-03-24 05:19:29 - Mitigated agent 2: deviation=113917492.07, median=-1884494.76, weight=0.40, threshold=68807751.50, original=-115801986.83, new=-70692246.26
2025-03-24 05:19:29 - Mitigated agent 0: deviation=68373041.37, median=-59108290.04, weight=0.30, threshold=47978105.63, original=9264751.34, new=-11130184.40
2025-03-24 05:19:29 - Mitigated agent 2: deviation=53061937.63, median=-12263046.73, weight=0.69, threshold=16649092.88, original=40798890.89, new=4386046.15
2025-03-24 05:19:29 - Mitigated agent 2: deviation=80929118.93, median=-91516557.93, weight=0.59, threshold=32905481.05, original=-10587439.00, new=-58611076.88
2025-03-24 05:19:29 - Mitigated agent 0: deviation=324354954.40, median=-13072622.50, weight=0.21, threshold=256802433.78, original=-337427576.90, new=-269875056.27
2025-03-24 05:19:29 - Mitigated agent 3: deviation=444238295.57, median=-42282355.89, weight=0.10, threshold=397619067.99, original=401955939.68, new=355336712.10
2025-03-24 05:19:29 - Mitigated agent 2: deviation=32419375.03, median=-31984132.10, weight=0.40, threshold=19458247.33, original=435242.93, new=-12525884.76
2025-03-24 05:19:29 - Mitigated agent 3: deviation=86969524.80, median=27411224.98, weight=0.60, threshold=35044126.54, original=114380749.78, new=62455351.52
2025-03-24 05:19:29 - Mitigated agent 0: deviation=131202012.64, median=71894075.73, weight=0.80, threshold=20795941.61, original=-59307936.90, new=45653673.20
2025-03-24 05:19:29 - Mitigated agent 4: deviation=337819928.66, median=6905995.13, weight=0.03, threshold=326526298.60, original=-330913933.53, new=-319620303.47
2025-03-24 05:19:29 - Mitigated agent 2: deviation=135513034.56, median=-152317167.07, weight=0.51, threshold=65791011.18, original=-16804132.51, new=-86526155.89
2025-03-24 05:19:29 - Mitigated agent 0: deviation=53701317.97, median=-77491359.66, weight=0.62, threshold=20366067.13, original=-23790041.69, new=-57125292.53
2025-03-24 05:19:29 - Mitigated agent 0: deviation=53141221.91, median=3711903.38, weight=0.62, threshold=19966527.27, original=56853125.29, new=23678430.65
2025-03-24 05:19:29 - Mitigated agent 2: deviation=25142503.94, median=10879201.72, weight=0.67, threshold=8279804.60, original=-14263302.22, new=2599397.12
2025-03-24 05:19:29 - Mitigated agent 0: deviation=213891399.45, median=111757227.21, weight=0.01, threshold=212772552.47, original=-102134172.24, new=-101015325.26
2025-03-24 05:19:29 - Mitigated agent 3: deviation=62306478.75, median=-42053463.07, weight=0.20, threshold=49983487.99, original=20253015.68, new=7930024.93
2025-03-24 05:19:29 - Mitigated agent 3: deviation=72183050.13, median=3169697.93, weight=0.25, threshold=54195234.63, original=75352748.06, new=57364932.56
2025-03-24 05:19:29 - Mitigated agent 0: deviation=157031757.26, median=-76518744.94, weight=0.80, threshold=23938652.22, original=80513012.32, new=-45112393.48
2025-03-24 05:19:29 - Mitigated agent 2: deviation=126881689.25, median=-48513279.67, weight=0.21, threshold=100414688.95, original=78368409.58, new=51901409.28
2025-03-24 05:19:29 - Mitigated agent 0: deviation=77023053.60, median=24906327.60, weight=0.37, threshold=48884900.60, original=-52116726.00, new=-23978573.00
2025-03-24 05:19:29 - Mitigated agent 2: deviation=71433919.10, median=-70166605.24, weight=0.80, threshold=11768726.75, original=1267313.86, new=-55879821.42
2025-03-24 05:19:29 - Mitigated agent 3: deviation=47697914.53, median=13758731.92, weight=0.52, threshold=22928528.26, original=-33939182.61, new=-9169796.34
2025-03-24 05:19:29 - Mitigated agent 0: deviation=360961683.94, median=-11084450.24, weight=0.05, threshold=341339869.67, original=349877233.70, new=330255419.43
2025-03-24 05:19:29 - Mitigated agent 3: deviation=25824187.00, median=12676324.24, weight=0.34, threshold=17106570.50, original=38500511.25, new=29782894.75
2025-03-24 05:19:29 - Mitigated agent 2: deviation=34590798.83, median=-18925320.15, weight=0.32, threshold=23490393.37, original=15665478.68, new=4565073.22
2025-03-24 05:19:29 - Mitigated agent 0: deviation=359424294.02, median=-29168874.59, weight=0.78, threshold=79728575.80, original=330255419.43, new=50559701.21
2025-03-24 05:19:29 - Mitigated agent 2: deviation=76237059.93, median=15362068.76, weight=0.30, threshold=53044193.64, original=-60874991.18, new=-37682124.89
2025-03-24 05:19:29 - Mitigated agent 0: deviation=120258453.03, median=-101824476.41, weight=0.50, threshold=59984227.52, original=18433976.62, new=-41840248.89
2025-03-24 05:19:29 - Mitigated agent 3: deviation=101659879.68, median=58842873.86, weight=0.80, threshold=12437165.94, original=-42817005.81, new=38510897.93
2025-03-24 05:19:29 - Mitigated agent 2: deviation=372865980.15, median=301418733.07, weight=0.44, threshold=208429728.12, original=-71447247.08, new=92989004.96
2025-03-24 05:19:29 - Mitigated agent 2: deviation=73075791.65, median=-56160737.20, weight=0.60, threshold=29290589.61, original=16915054.45, new=-26870147.58
2025-03-24 05:19:29 - Mitigated agent 0: deviation=36543519.08, median=-14886453.54, weight=0.69, threshold=11489679.88, original=-51429972.62, new=-26376133.41
2025-03-24 05:19:29 - Mitigated agent 0: deviation=122952696.55, median=4782190.45, weight=0.33, threshold=82420609.78, original=-118170506.10, new=-77638419.33
2025-03-24 05:19:29 - Mitigated agent 0: deviation=381457163.05, median=-48266365.53, weight=0.06, threshold=357885331.75, original=333190797.52, new=309618966.22
